"frame","x [nm]","y [nm]"
47.0,13.63269132761667,344.08891932005747
47.0,36.781082680903346,306.64700394328355
47.0,68.50007050022002,331.9038124636751
47.0,70.84725681133685,323.7412866965098
47.0,113.75164712500037,333.26698378548537
47.0,157.33492383198254,326.14507311461665
47.0,240.81697602087385,375.34155273236047
47.0,256.87134928866976,321.17887331735506
47.0,291.2445995391584,327.42326196123355
47.0,311.2348937718502,274.5930794520009
47.0,314.0549968249878,333.8621497542417
48.0,5.788617724777299,382.226580012202
48.0,6.726660923011128,262.7069823461162
48.0,12.75140430439349,286.1774098224245
48.0,14.688955597109342,343.663381289683
48.0,32.822469973829605,186.3754395836458
48.0,36.94956330921575,307.2692297379742
48.0,62.98310047223638,256.555621543618
48.0,68.46467086319578,331.7079180546932
48.0,71.15895543002749,323.7925913185455
48.0,79.98127866492538,228.4596025917476
48.0,89.99515193677595,240.85909567926421
48.0,101.98479774077315,196.87179608598387
48.0,112.68966359055597,332.8474514580408
48.0,156.57213977751337,326.4348446969876
48.0,167.32934160432148,214.76808838541834
48.0,175.2878925997119,201.53642569353033
48.0,213.75527212174822,256.11211300489026
48.0,240.84878201627856,374.69434772837405
48.0,241.41152553936934,249.1448865804425
48.0,244.94611612281906,162.458673701613
48.0,253.7451515523129,198.22669258336236
48.0,256.5538522163767,321.5611177342819
48.0,291.7808399434664,326.1070779121394
48.0,311.3833179665708,274.46040400148206
48.0,313.1927807896893,334.42518457576426
48.0,362.7447464758547,174.6065449172899
48.0,374.9373770031301,234.2828808831111
49.0,3.9832182873864705,140.1333006108153
49.0,6.397263768260718,381.7161685156372
49.0,7.5513232797127445,262.74133064513416
49.0,13.109870784677142,285.9918774640568
49.0,14.437249847101368,343.99064296955754
49.0,26.47801373077318,161.6401700390208
49.0,28.718267545858666,145.39563664057684
49.0,32.77116651908079,186.36713388115882
49.0,37.34776418561276,306.72123447631157
49.0,39.19718789707328,151.718021147867
49.0,47.980444559784324,257.51057400793337
49.0,62.76752599177595,256.64800848572804
49.0,68.44667901934403,332.5543835305554
49.0,70.67267579892635,323.95705155560347
49.0,90.3648815477281,239.31288471365627
49.0,99.36898076322478,45.65204248165028
49.0,102.55183231577503,196.4582488314745
49.0,112.62641425597353,333.75728620241057
49.0,119.75140483242784,91.39928839916631
49.0,141.0670131471291,115.82488751789127
49.0,157.29794642513082,326.66483076125064
49.0,165.14732889829457,10.274130472855033
49.0,166.69437877663972,214.73357649946087
49.0,169.20211115013302,173.66735075367808
49.0,172.77991397852645,40.83466181153607
49.0,175.31363267907057,202.29857020795973
49.0,178.86749886703524,156.05146400460168
49.0,181.35279397068234,71.24503097518767
49.0,190.99566919860803,83.342927809523
49.0,195.7110673833041,157.6931612903321
49.0,201.92994608656173,142.80833185342257
49.0,214.35264294102154,255.32140142962243
49.0,233.24717300306662,145.36683577219617
49.0,241.34595013918005,374.4831615881828
49.0,245.47260638405842,160.59070586855117
49.0,245.3851023663848,161.13985796284717
49.0,253.90215425023706,198.31392645011078
49.0,256.454434745146,321.1502655963644
49.0,267.77613827115766,143.27040094281392
49.0,291.9803009061258,324.8276591557978
49.0,293.7409540467183,133.9908948645395
49.0,301.2722322596614,151.1990681909624
49.0,308.9734570159943,11.27023135894509
49.0,310.72779696193436,274.1406422223572
49.0,312.0642918933245,333.53385315460434
49.0,344.6054242173457,87.14297286438556
49.0,345.1728843927185,85.24966668574977
49.0,361.51480129824216,122.20266788814969
49.0,362.0318728440085,174.8570527202376
49.0,364.2480430694854,137.08532968387468
49.0,371.11185698387294,65.22277744967488
49.0,375.2318935577238,235.00155353094166
49.0,378.97398862639295,73.73714220725635
49.0,377.72306107470223,234.47966461414595
50.0,3.731319942169194,139.9453131745646
50.0,6.578684147383022,381.37986855722846
50.0,8.167137263210229,262.9794975790448
50.0,13.018371959900378,286.12758828530536
50.0,13.56919076188684,343.8398830335631
50.0,25.95053465375349,161.51301845521402
50.0,30.42586087678347,145.43993204241406
50.0,33.36604777348235,186.40895790440052
50.0,36.87723982177638,307.17346827272985
50.0,38.5045181383981,151.89992978901407
50.0,58.52469579128149,250.58880899648952
50.0,62.88114389376866,256.6861318800689
50.0,68.32683018647583,332.61604345641405
50.0,69.73502222536753,322.9131810931313
50.0,91.18205948926638,239.35529554802008
50.0,99.39048114165936,45.82965210390436
50.0,102.7601105529875,196.17859467042575
50.0,113.48592600349139,333.78471183090744
50.0,120.03053529299993,91.543158404555
50.0,142.28521788615194,116.43796562665227
50.0,157.0487535846337,326.4312257711074
50.0,164.99351412303082,10.442074226121795
50.0,165.94946759562245,214.11861756447817
50.0,169.2521664934928,174.6859024818933
50.0,172.48983154284727,40.86775326281949
50.0,173.72081544588642,202.82437604312486
50.0,181.90124066883658,71.83425982937037
50.0,191.81648063358142,84.4788919045475
50.0,196.11277684617062,157.66255911740421
50.0,203.56965201063824,142.7468046101508
50.0,214.414877023089,255.49028939323156
50.0,241.290318101984,374.08507768418525
50.0,244.08816262134013,250.35933493613626
50.0,245.48039622140138,160.72477033725474
50.0,245.40368517341722,161.21391405106726
50.0,247.03686897925206,47.56426394914537
50.0,253.84278321887285,198.3183548853349
50.0,256.0517506172885,321.14787621099333
50.0,267.83404301856166,144.00412376542383
50.0,292.3248467826024,323.4709713769358
50.0,293.56926129912915,134.4145133108153
50.0,302.7229235410052,152.01136159499393
50.0,309.0659361693261,11.465127622517954
50.0,309.6659847274763,273.7702736859476
50.0,311.29665853108213,334.6668827019172
50.0,324.8103821518821,10.082073079152291
50.0,344.5410221109506,86.92967087661226
50.0,345.68252551824867,83.59269875490816
50.0,361.47146862852077,121.7263137739419
50.0,361.75020487978617,174.97333842077904
50.0,372.13833954267585,64.78236603514824
50.0,376.3301273200037,234.96780226762283
50.0,377.975530636551,73.72455817482977
50.0,396.4465767539194,90.72779815944088
51.0,6.088111143502499,381.71744720468354
51.0,8.300875586682514,263.13013663702145
51.0,12.79226345702756,285.99281777938916
51.0,13.28818793697495,344.3713062794369
51.0,26.12111401127013,161.84947635647393
51.0,31.038661887246473,145.14379596021908
51.0,33.99575592883862,185.69699585232905
51.0,36.890149729798324,306.9317543507418
51.0,38.85339901689238,152.1060911052512
51.0,47.92491233611773,257.2198590463538
51.0,53.90055391865381,241.89646573389652
51.0,56.72586349074941,257.9003478916218
51.0,62.77763483736473,256.7205100506667
51.0,67.71846815380559,330.80456182950394
51.0,69.49973107191211,322.6633175259239
51.0,92.08862933673616,238.71650566877855
51.0,99.34924299407463,46.67995036041607
51.0,102.69851196255355,195.98532685844714
51.0,113.3142417649797,333.59884476262187
51.0,120.31715778402403,91.50158577313772
51.0,143.71685920657487,117.25158328110741
51.0,156.8265167407077,326.4179301922127
51.0,165.21182155242815,10.057263599142319
51.0,165.9815491539243,213.58655536739437
51.0,170.72425644760708,174.85542602346868
51.0,172.45257927962393,40.82122007262073
51.0,173.13033019110765,202.861791075248
51.0,181.19010859873003,72.03978754891816
51.0,191.40598597334346,84.9866108998338
51.0,196.56947377506253,157.70958617422434
51.0,214.01304233367372,255.92207209114267
51.0,234.17050067174327,146.37021860941812
51.0,241.21262016799258,374.6716817203329
51.0,244.20700782104254,248.25697834484706
51.0,245.70079481393043,160.80359738194107
51.0,248.30341314407116,47.50722295275035
51.0,253.81590815269092,198.3594052939071
51.0,255.9450452524901,321.66593349694864
51.0,267.0499637992879,144.68717508968263
51.0,291.66604646058283,325.1578515404395
51.0,293.7557616454813,134.7745462490173
51.0,302.38337624704224,152.7366424969352
51.0,307.7866637236943,10.971641040441298
51.0,309.0505648280608,274.06828933184306
51.0,311.07870033853527,334.7626390387383
51.0,344.3763397593673,86.14588309987616
51.0,344.5948679829405,85.55291027321
51.0,361.1461907574614,122.11491943130503
51.0,362.7420138368112,175.014606199507
51.0,365.0088976919018,137.04298281760657
51.0,371.5701926827704,64.94285208188441
51.0,377.01641656996213,233.76843394783992
51.0,379.9748299738526,74.60101914163437
51.0,387.1996767460637,85.88018030267845
51.0,392.5230270735826,86.33521452880511
51.0,395.8667615293962,89.9090089345183
52.0,3.342833628699912,139.25454921694597
52.0,6.199295183320967,379.83535025643437
52.0,9.767707312577897,262.1227929203029
52.0,13.002363718688763,286.043606384327
52.0,12.891210950819843,343.68056500715824
52.0,25.789752425783014,161.72651090556226
52.0,31.006547150513974,145.0795346482534
52.0,35.00945554876313,185.03121041722707
52.0,36.239744356621216,307.2258439917448
52.0,39.311980857890326,152.2954419099629
52.0,62.74659046583063,256.60393639583236
52.0,68.39871359053626,331.2704335283923
52.0,70.30674916362051,322.0454055152045
52.0,92.55716260378797,238.91594688686095
52.0,100.05509347752586,46.927213668097835
52.0,101.8028272327711,195.71899851422788
52.0,113.62780508034876,333.0356386831463
52.0,119.96844005254489,91.46028870573068
52.0,143.3026523696752,118.51980231537524
52.0,157.07777936458874,326.5773559615217
52.0,165.1283687960804,10.491006450826383
52.0,165.98725429543765,213.37868883630904
52.0,170.4028587833113,174.69326383048642
52.0,171.7492227882008,201.94822730342784
52.0,172.6926197034475,40.30511738068392
52.0,181.50806884269306,71.58510331636951
52.0,190.2832372099328,84.14500331750345
52.0,193.45225516968992,4.192928803547796
52.0,196.54401418838466,157.34450478643151
52.0,213.3646020914162,256.60160798903865
52.0,226.9770066374525,81.49999999651048
52.0,234.27907566294292,145.96940754184467
52.0,236.92346929639228,232.92759058151927
52.0,241.08282834272907,374.89478182551966
52.0,244.10303251473823,245.32453095275767
52.0,245.85915918087278,160.35101620116419
52.0,248.37063658657988,46.83468605336937
52.0,253.55259947705204,198.30039263070114
52.0,256.10384867150674,321.7761364423182
52.0,266.65713421763087,145.3982976748174
52.0,291.37313793301104,325.9247281091179
52.0,293.16182689941047,134.77094060220966
52.0,303.5164816988175,153.50954576201337
52.0,307.3944476960957,10.365401415019615
52.0,309.0627102090756,273.73461538707994
52.0,311.068600289476,334.7125851189756
52.0,344.8157296272183,86.82163074906566
52.0,345.3341189583351,84.63862404729076
52.0,360.62892357535225,50.916955584127656
52.0,360.84732126739897,122.82202807022425
52.0,363.9355317424461,175.3007468937926
52.0,370.8981340855203,65.23899304614008
52.0,375.9769879796299,232.74897739006886
52.0,379.4748296965053,73.7553871190265
52.0,387.1223200588608,86.46059096601182
53.0,3.8890466828814083,139.96415153110976
53.0,5.803904510920122,379.204282932156
53.0,9.163227857515258,261.75879588011554
53.0,12.905415282446812,285.9581173265121
53.0,12.738042418036915,343.95400712884947
53.0,26.190568690372846,161.84034295225095
53.0,31.957579044202095,145.22714913224974
53.0,35.305915128908495,184.78661605781048
53.0,36.45852237856625,307.33451208803956
53.0,39.02465265287437,152.44769158007117
53.0,47.66131247165684,258.20151632952394
53.0,62.93817129020885,256.6841864552261
53.0,68.58423637974434,331.27598354979324
53.0,70.38615095057703,322.0381999325827
53.0,93.80290348079379,239.15762722144524
53.0,100.52435721991074,47.21412114658604
53.0,101.39137582200749,196.47964629213962
53.0,113.08122783882963,333.4594424442276
53.0,120.22398267538938,91.21180354062444
53.0,142.48361400760987,119.804660918846
53.0,156.96871176635872,326.50714197548905
53.0,165.2554335494422,10.213764459691497
53.0,166.0795616165532,214.33403802607228
53.0,170.51876079177393,175.13897145513272
53.0,172.56911442472168,40.964439978991074
53.0,172.33320014456436,201.5446310444026
53.0,181.29846527534357,72.7038656597875
53.0,190.59636451298647,84.0353170220425
53.0,197.0410624503016,157.74412021268924
53.0,213.7898640279434,255.90980096798899
53.0,222.6943931414972,191.74731440113706
53.0,226.73306234586573,82.53148809216874
53.0,241.35582976489852,375.9880260864479
53.0,243.78461918169938,245.9308112648191
53.0,245.6857372895782,160.78116081986272
53.0,249.93454604495975,46.59969160636197
53.0,253.92979518724667,198.34601624472958
53.0,256.2182140273286,322.3786906686955
53.0,265.49959015141997,144.8198150387154
53.0,292.9621782732489,133.39332848607435
53.0,292.7013317566581,327.0259059848827
53.0,303.70142352795045,153.19177009760315
53.0,307.5572511779067,11.035014756195368
53.0,308.8190936641167,272.7417827871705
53.0,311.6382585242613,334.4720933999678
53.0,326.8300677539935,10.111312137078231
53.0,344.93666927099105,86.10452534038751
53.0,345.06836722371764,85.33666551352044
53.0,359.99353655460095,123.42856902356458
53.0,363.7803473481443,175.96899552294173
53.0,370.32297464755754,65.03408949576243
53.0,376.048661511497,233.65885760159966
53.0,379.2083326416387,73.49189605204249
53.0,387.55978458375944,84.97973199044662
53.0,391.9897687032758,86.56647603183734
54.0,3.913705501778951,140.58249380360914
54.0,6.298332038779578,379.5234044678211
54.0,8.900451188175358,261.6818198821578
54.0,12.914913991043722,286.2067647985218
54.0,12.807732071897322,343.78117550200477
54.0,26.11619329531844,161.66555360727475
54.0,32.78097606347041,143.99375317316836
54.0,34.75872470159839,185.293142298257
54.0,37.364699316540424,307.0280536441918
54.0,38.11640854720205,153.30204727411936
54.0,62.865735565257445,256.741413762929
54.0,68.85818632852678,331.0239590563395
54.0,70.84966899855549,322.4893779046495
54.0,94.35484502419182,239.03024278688497
54.0,100.3162376123948,48.91250374197756
54.0,100.92803310682777,195.57510470851702
54.0,112.5865588430047,333.9597419369249
54.0,120.13708691516695,91.20074732011143
54.0,142.05349012055973,119.65302224353088
54.0,156.94255760240236,326.5957527766853
54.0,165.30124161889609,10.11962718405286
54.0,166.0253358217686,214.17723813969198
54.0,170.99578646780233,175.25774766178947
54.0,171.2422514409155,41.52156176101679
54.0,171.44692691193885,200.56046549908345
54.0,182.1198728587895,73.96990108767893
54.0,190.43754066698202,84.20414714900701
54.0,196.53865028232156,158.26008838166965
54.0,213.70811958142536,256.36460999052997
54.0,234.47736795711302,145.86675280983042
54.0,241.94253280370984,375.8849996002374
54.0,243.66786913055853,246.36508055245662
54.0,245.31056366562342,160.14224830279014
54.0,249.58821743240256,46.658360917487386
54.0,253.99527633219944,198.35248491284128
54.0,255.96002417023573,321.9449329521876
54.0,265.0136070464949,145.9613769245977
54.0,292.93003748503264,327.68499806227425
54.0,293.4179192577434,132.43908530661975
54.0,303.7722281032212,152.70974354767486
54.0,308.2811126774925,11.304503314198254
54.0,308.93632967931285,273.00660370047024
54.0,311.9554234825596,334.0387328334125
54.0,326.67365273622573,11.199304213583767
54.0,344.8655874372467,85.49380302758955
54.0,344.9741786785017,85.21579192830968
54.0,360.57625378412666,122.80844900144557
54.0,363.36538869329615,175.94835117283813
54.0,370.4368198887437,66.09024433620657
54.0,375.8426116288377,234.11218088736126
54.0,378.4333456976436,73.42679294515857
55.0,4.865621076848022,140.9564147988316
55.0,7.226895075342485,379.66526041369127
55.0,8.069469631662027,261.97482691223274
55.0,12.846061996055985,285.9002319614478
55.0,12.550537843500564,343.0260104542669
55.0,26.02899595738214,161.5889368527124
55.0,27.205559155905387,143.9041991007603
55.0,33.96895538097024,185.16715148222946
55.0,33.96054935024599,144.12787396228072
55.0,36.96264261723535,306.97804125375984
55.0,38.6390093057101,154.3252744670368
55.0,62.669055577579805,256.6549203295235
55.0,62.142104726896086,252.1771615854494
55.0,69.08997408264153,330.5140653628519
55.0,71.42150110211698,322.81271278823056
55.0,94.72227183717955,239.7514332691527
55.0,100.33453152001512,49.29980329918738
55.0,101.4177125733189,194.30136778488415
55.0,112.41923123393138,332.87270448517455
55.0,119.60023621635531,91.61480883684843
55.0,130.77570511110304,104.94738908163136
55.0,141.9950364551246,118.54448850669355
55.0,157.0486995043702,326.3251117736515
55.0,165.1818235662722,10.256451707911657
55.0,165.7861781341513,213.26725163670204
55.0,168.84382694315136,41.7184037393074
55.0,170.61354982652438,198.7044370117941
55.0,171.34507649185156,176.5686117779064
55.0,181.9136296616725,74.43426830421355
55.0,190.33456416495835,84.9740093035402
55.0,196.76713473604846,157.81109827675348
55.0,213.242163563365,256.48521836168004
55.0,226.24142185399805,82.6978886160857
55.0,226.25109580157846,222.50945135611892
55.0,236.1293299070277,233.8414081969237
55.0,243.30232577010065,376.7075746784635
55.0,245.63446568526135,160.48900138719833
55.0,246.6006686301842,244.98434845963803
55.0,248.90604816097195,46.3041205313836
55.0,253.9707240973109,198.3930383103041
55.0,255.74827836290223,321.68769645993643
55.0,263.59478725985065,146.6032283532307
55.0,294.09965715828497,133.19077040868513
55.0,293.09478350898416,328.22967667859285
55.0,304.3212713391164,152.8740413133225
55.0,309.0157645215922,10.818540268361993
55.0,309.11793372338155,273.77975478667895
55.0,312.3404906499564,334.05347720705976
55.0,319.02469176224366,74.93918329345608
55.0,326.56797836982923,11.25770502497232
55.0,344.6971500540501,84.89748558038033
55.0,344.6735550986894,84.91972230678823
55.0,348.218887928921,106.032198684697
55.0,360.0635188933422,123.07057022190583
55.0,361.074055880491,51.566634724842224
55.0,363.8685385272819,176.01065786215685
55.0,369.5774651672339,65.86559411008723
55.0,376.7839513600104,235.0413080924272
55.0,379.74409851041816,74.07340097346962
56.0,5.2109786002020915,140.05352750567735
56.0,7.400398562975963,379.1239636301228
56.0,8.235322395913109,262.34517731863696
56.0,12.915450175458869,286.21671460572236
56.0,11.985504327922042,343.17581436278937
56.0,26.18024509181827,161.8623562128051
56.0,34.229591217917296,145.1932721291623
56.0,35.150080341421145,185.60909033840338
56.0,35.94096839283859,307.5329172925759
56.0,38.16535432600838,155.26175737135188
56.0,62.82039590186774,256.7937205101848
56.0,68.59480575361385,329.6554307755662
56.0,71.73321580808333,322.9746927599347
56.0,94.49569045433218,240.4548555531063
56.0,101.72860918565492,48.781576669807016
