"frame","x [nm]","y [nm]"
1.0,94.6905736797782,157.58606190849912
1.0,119.5496797021268,97.98255599423085
1.0,124.81571994109265,317.4352358819808
1.0,129.2787145434722,351.13281141370993
1.0,131.48787125931946,121.46624014395766
1.0,152.99773840640572,337.23238025938025
1.0,172.17807074033632,67.42372523991551
1.0,175.36650797645086,54.60334881533077
1.0,180.52360681323995,209.58185018169306
1.0,181.68094431056858,44.867111305255634
1.0,194.07346648529193,261.2759467618887
1.0,202.73062701338884,37.82569407926381
1.0,219.07732495975122,354.4508202711032
1.0,225.98213223464228,364.0319806923193
1.0,233.1499233707869,353.65321780157825
1.0,238.789837569058,360.7761165775573
1.0,242.11865722663768,313.231312451878
1.0,257.89107721348824,201.65427322342987
1.0,259.40727890177925,38.781529862736924
1.0,266.9480478140766,311.45812299374
1.0,270.74568901106767,370.1922451913111
1.0,281.9262320895385,395.4826530272283
1.0,290.7406870487042,229.67066096520063
2.0,95.59095826494054,159.2936854647582
2.0,121.32227179933193,99.46071418404034
2.0,124.71655242948414,316.1869079121149
2.0,131.9829319910704,121.12976599551311
2.0,152.51170996978175,337.04939415865834
2.0,172.0707639580057,29.893646707555327
2.0,172.13608695992056,67.59338280294473
2.0,177.09992547007081,53.535028537754265
2.0,180.73893969744725,208.81504248676066
2.0,181.82602561877817,45.21133097638913
2.0,195.30964979545567,260.72936789274934
2.0,202.3470466168883,36.575116365247425
2.0,220.1208263861758,353.8943294487782
2.0,239.59453748604662,360.584450244454
2.0,240.66338527864158,193.04997140538228
2.0,242.24029601078553,313.3032912988131
2.0,258.06334577259565,201.85424840061697
2.0,259.7410621810657,38.90581072844398
2.0,263.0036840100694,51.04246728116962
2.0,266.71136607461057,311.5504331749216
2.0,281.9971624412679,394.8721282576869
2.0,290.7061104552503,230.07792140710413
2.0,315.0010051254946,71.7836554944
3.0,95.0891216117538,158.16132519387511
3.0,120.95814583205997,99.6901377428356
3.0,124.89478040545455,315.451689740677
3.0,130.43288837609194,120.93433511983454
3.0,131.86545355116456,351.74562330545893
3.0,152.9405109652602,336.65572547142654
3.0,172.1860772284547,67.31542013405517
3.0,177.3579118441594,54.04254583632945
3.0,181.68105422714896,47.84281739743663
3.0,181.16308713918193,209.3876971949386
3.0,195.65019451503267,259.9832960590293
3.0,230.54891280072437,64.3172515230778
3.0,238.56228298113427,360.7043150647415
3.0,242.69854506423724,313.2719813280738
3.0,257.942998003774,201.9012313956619
3.0,259.53591478826456,38.91538484934744
3.0,268.07589635109235,181.43751355143976
3.0,267.4006045450022,311.2842623670096
3.0,271.28649268725184,370.0419064603036
3.0,282.48593816237593,392.67613487866083
3.0,330.69280046504144,60.62291551894297
4.0,107.59927004689581,149.75399358548455
4.0,120.51583424195968,99.29840218108784
4.0,125.46846391087001,349.6740609869634
4.0,130.04115710755207,352.4423773791941
4.0,137.8865317947951,337.63155212935993
4.0,140.26195788722,343.44662704763135
4.0,152.62902394120394,337.1977957697761
4.0,170.67436829766203,21.49101706551475
4.0,172.23653631900115,67.55675756537528
4.0,177.2663757640059,53.94762016744715
4.0,181.06973960271824,211.17166971986666
4.0,181.9582200308859,50.31331217460096
4.0,196.02175436997155,259.9914239239
