"frame","x [nm]","y [nm]"
1.0,26.570916933913626,383.6529142357244
1.0,29.391318931841624,205.60459498560016
1.0,55.687547114649696,356.8037859041323
1.0,76.53022933863883,334.3007173436572
1.0,90.71574318694968,293.7941650412863
1.0,93.88129724238743,262.1330421112393
1.0,101.72240489660778,250.5371201646904
1.0,105.27222201703049,269.00101638459654
1.0,108.00008887318884,16.462167434619154
1.0,111.28080414939714,203.1822335314299
1.0,112.78730063951478,194.08245549587247
1.0,122.21640962730267,202.67629548830993
1.0,129.4214959685751,9.344769194824025
1.0,129.39186925478708,160.64680052556596
1.0,151.56984099359573,137.80117638415214
1.0,150.67043658135646,260.12804398606954
1.0,152.0168530707748,196.78026732601333
1.0,153.79696669755145,135.7932876509447
1.0,159.45396433830365,244.7346747745932
1.0,163.99721702251907,156.81255415051996
1.0,172.3889007718917,172.9778367837126
1.0,173.65281388736838,116.24988313335149
1.0,178.85564345313713,152.15503908903685
1.0,216.17486670759845,345.7577913524063
1.0,217.40612416880666,269.9277975001271
1.0,241.5528788450988,119.68325590546098
1.0,241.7213769019933,234.83298119131553
1.0,255.99918201922836,253.3098462171675
1.0,267.1060966438438,222.30976937923808
1.0,271.34892805496366,234.616042443221
1.0,274.3876924463592,274.34239211408635
1.0,291.4897915538461,209.85691582998535
1.0,308.40589691042464,157.9616090099376
1.0,321.2599598753868,213.8543154736367
1.0,360.14770461553013,165.59691019070604
1.0,363.8154438076356,135.18471911665708
1.0,366.67539267683424,18.365969883549166
1.0,367.6086540333136,143.32380771551996
1.0,373.6205527767469,170.60648296250204
1.0,374.02605063951756,183.3176967141281
1.0,375.62603601797525,123.67450384737138
1.0,375.98310819505457,133.3576226891847
1.0,383.6867526138956,180.13912166942268
2.0,47.224802699981424,328.6782727993157
2.0,56.36261013161346,358.03669378633094
2.0,74.80172796239118,334.0869014541563
2.0,90.84200513135124,294.1479024728278
2.0,93.94782763989004,261.9376721110151
2.0,105.30878878724346,269.50779816226776
2.0,108.29194395315218,16.769783162374054
2.0,121.78977460390685,201.43698954935962
2.0,129.70626188431842,6.842502109877709
2.0,151.95136053606467,257.32843725161644
2.0,152.03298489941898,195.86603280756265
2.0,153.1916960344896,135.55222807045982
2.0,161.91003566890484,155.13068530649883
2.0,174.02348881460978,116.25245885882133
2.0,179.20317201795322,151.90678121540938
2.0,188.0994453710288,220.24153477954823
2.0,216.46156118857257,270.6855389404803
2.0,241.75798716040532,235.10727072244163
2.0,253.71757966548174,118.28353641382455
2.0,255.59927938523637,253.48103437121685
2.0,267.6098355692833,220.92302060406217
2.0,271.57494702414874,235.74734452147695
2.0,275.7229546111998,275.3759079850459
2.0,369.6110724076818,143.1415245338221
2.0,374.1946999269964,183.09480740746912
2.0,383.9713215501454,179.7527824776038
3.0,40.142283268805095,383.0109459998426
3.0,48.034400446553796,328.7590534672293
3.0,56.220189764722114,356.8559126042124
3.0,73.86697395004184,332.9737301083454
3.0,90.91432172779679,293.72541290607063
3.0,93.57757015498052,261.5496401835926
3.0,107.27435415532962,18.25348314470504
3.0,106.80565361625703,270.6994421150525
3.0,107.54699530721113,20.408148982787992
3.0,110.09804697676934,205.18668246309
3.0,112.77381165489822,193.81596318958455
3.0,121.71408049647226,201.6941044885379
3.0,128.24753252475958,12.7851037648726
3.0,151.37508740987298,195.87065613022793
3.0,153.51374555459608,134.4337592642738
3.0,163.09094578056096,156.20844862641283
3.0,173.77158735336872,115.34260032985377
3.0,178.9261577839325,152.41917204042304
3.0,187.82006146371958,220.11572569299733
3.0,215.86437487126605,270.3454952278185
3.0,240.58790939494088,235.61657077553593
3.0,256.29195231489643,253.87524594827266
3.0,267.7050621271181,220.96393666407172
3.0,270.68129694799023,237.31531321346202
3.0,274.38127256681537,275.0528522256191
3.0,292.348280921613,229.403401407355
3.0,294.99393179609433,161.56114397588485
3.0,308.4488024750002,157.04814838359042
3.0,369.5853206394316,143.5857605191092
3.0,371.2571275249002,170.9530406769305
3.0,374.97716633104983,122.31074593075567
3.0,374.9917240026383,182.9866907404949
3.0,382.5248345241658,178.50638708494267
4.0,45.01066846503116,328.716807190973
4.0,57.32168316919234,357.6792699806132
4.0,73.30835330320527,367.8421532811268
4.0,74.69778488242552,333.5629498782864
4.0,81.73925632500553,237.6736287092487
4.0,90.86926389738521,294.0744394240897
4.0,92.37890034288937,261.35916597297006
4.0,106.56188400146313,270.3896398005636
4.0,110.25658517534924,204.60676241950546
4.0,111.06505867110523,193.42585127083345
4.0,121.61973345377663,29.40179048389701
4.0,121.10479285608392,202.11668492656142
4.0,129.26717410095276,13.877415210281221
4.0,161.8712949508941,244.7546240657171
4.0,162.3836123501787,155.4537135021748
4.0,169.03025100490632,139.24575688114948
4.0,173.96924224204082,115.25385862040429
4.0,178.8869727214661,152.19381588541734
4.0,187.75536402255364,219.85592524527124
