"frame","x [nm]","y [nm]"
15.0,34.26750367391164,127.61404602074715
54.0,64.4293426864561,299.73023537819296
54.0,84.21521923274253,332.8450649948314
54.0,138.61890271591705,298.0426248196762
54.0,151.34203614294222,358.9268358378845
54.0,162.24466590114167,359.4308327769486
54.0,192.69946411737524,329.29734850687504
54.0,205.01159804237457,330.95570897649236
54.0,224.2683381467332,346.5883353044887
54.0,264.495015190222,299.5345240422959
54.0,277.28890201520386,280.7474734437706
54.0,335.67600451931173,271.0313572994518
54.0,368.2531059241363,374.5994870964838
55.0,17.389680785341927,254.05687620465645
55.0,64.41093891213805,299.81885422449255
55.0,79.49569989765472,333.57784490939173
55.0,84.11220849831751,332.9984440029709
55.0,90.09681460038797,254.99577890698717
55.0,129.73391959165141,207.41414607329546
55.0,138.50825410754683,196.3312411459988
55.0,138.22064820801637,298.33837664341127
55.0,151.0304158945332,358.89085986172597
55.0,163.01391509810892,359.5944826285334
55.0,170.94486130949804,185.15043433597924
55.0,187.40464216373482,246.41287380736534
55.0,192.42943782005437,330.27893147435407
55.0,205.19827304936788,330.64487195828997
55.0,225.1523839503504,347.06866225851934
55.0,259.7066760673392,217.5956527746494
55.0,264.6883466718691,298.1115325823034
55.0,270.82002859487176,182.63765289875187
55.0,276.76196233716786,280.27921385036615
55.0,292.59641456435105,276.7262983188812
55.0,308.1821605168657,160.41195739114698
55.0,335.33252634457403,271.63397967590174
55.0,346.81756189779804,269.44942557258514
55.0,355.91221169483754,215.98640484171875
55.0,362.859104983709,178.76601311113404
55.0,364.514429855694,193.16279512688723
55.0,368.38490946995273,374.2583767493578
56.0,15.962421132178358,285.4874301078782
56.0,16.661333181708645,253.2494392853475
56.0,64.27699620546224,300.14907926909336
56.0,79.25692726293782,333.8603278327011
56.0,83.92634738644463,332.84593743458424
56.0,87.23346860331667,240.84281258639928
56.0,90.45635458027036,254.88261444617726
56.0,106.50473488709895,168.2201704107717
56.0,130.77089230136076,207.17832330036362
56.0,134.69988317036447,146.5465521783716
56.0,137.68171149509428,196.82481743802262
56.0,138.43707936926563,297.81227626123274
56.0,151.8624513216016,359.1764503088834
56.0,161.7918396739633,359.6846195296654
56.0,166.97690058921472,139.6313775893482
56.0,171.41792786283332,185.27681422727247
56.0,173.66140077960046,125.33276795871521
56.0,187.17267896122357,246.18873104055336
56.0,193.0685173622009,331.55328710257675
56.0,198.9685416237475,54.26328472298883
56.0,205.4206056616747,329.75933442162
56.0,221.82030275839261,57.21820693851766
56.0,224.71320516142163,346.3981132019127
56.0,232.15914903706016,147.27226979822385
56.0,233.60017246975502,129.54978609246575
56.0,241.04134482307867,100.27523163520216
56.0,258.8836380091119,217.3107111243438
56.0,266.0494855882152,297.2121676658054
56.0,271.0679985981437,182.36434623318078
56.0,277.91644107776466,279.65161648670943
56.0,309.5217688028661,159.55767227097402
56.0,311.38747134003654,70.29760333073379
56.0,315.2320836555662,137.71129910977186
56.0,324.564993964913,69.70833051605946
56.0,336.19829043932197,270.86311100844415
56.0,340.9174023203428,97.32580503473508
56.0,354.63790261160864,167.33392901139493
56.0,355.7008819493792,216.2687592232129
56.0,363.902978584185,178.78308721096423
56.0,364.402837080514,193.7858274401437
56.0,368.31430506855736,374.34988956626347
57.0,17.406516369202578,254.37369502067486
57.0,63.57839096885568,298.9175250083662
57.0,79.06381961138723,333.1883281339132
57.0,84.29314429077566,332.88835404821754
57.0,87.46843025341522,241.00398027113243
57.0,90.8701068635647,255.18260409074998
57.0,105.9154609039124,168.05293533418637
57.0,132.29388529748735,206.902307537183
57.0,135.5122208796447,145.560180731562
57.0,138.9359789054461,197.25005413941832
57.0,138.97090806722045,298.6351149225781
57.0,150.62094126496302,359.88225231947257
57.0,163.44166774660556,359.26585822972777
57.0,166.98946012972422,140.0128903926446
57.0,172.27297440992925,185.2875771302357
57.0,173.93373204216132,125.40451194293922
57.0,185.18405504489962,45.930810421243095
57.0,187.43247608622582,246.60815380684673
57.0,192.84732415484294,331.2332095630552
57.0,198.53433446240496,54.9666765484906
57.0,199.52854036846583,69.30656973153667
57.0,204.22464272380495,330.2930078763516
57.0,220.1856958033688,57.27039811606908
57.0,224.4487296952972,346.81777894924375
57.0,232.95920724489628,148.04713060134057
57.0,233.1523014558499,129.4905041374746
57.0,238.94144031051815,99.20691298942884
57.0,255.4682529046491,138.10100761829483
57.0,258.8274170088714,218.00494093282762
57.0,266.946483426567,297.7073971655697
57.0,271.07046455837326,184.13858559154443
57.0,279.0941384150772,280.3211535013712
57.0,283.76075767033996,280.9081167862426
57.0,309.9791815836192,160.30957850804722
57.0,311.79164884611316,70.50611037165356
57.0,314.11012485615834,137.9750431714097
57.0,315.4963975022478,78.50957076888591
57.0,318.3328408039388,20.99530312610032
57.0,324.6340489993437,69.59459380555737
57.0,339.757833229764,95.7020008421962
57.0,348.8958403762792,269.54815575142624
57.0,354.19839812750035,166.69433602850103
57.0,355.6021497007188,216.6847152336112
57.0,363.8095437248088,177.70099995980237
57.0,364.76066544687535,193.70430738541452
57.0,368.3867415481703,374.40602903842347
58.0,15.077145208963547,287.02741545259846
58.0,64.27061536996513,298.92185233472674
58.0,79.28001027903966,333.81571090382727
58.0,84.441031572877,332.7460850275744
58.0,87.12310178159517,241.4538695317017
58.0,90.41877390450745,255.21415499413212
58.0,104.60870913497082,165.3642671867705
58.0,132.5254878862627,206.43718643578913
58.0,134.68529932331614,363.12021741451264
58.0,136.05935371639367,145.77985907842546
58.0,138.91533377259285,196.07129776342276
58.0,139.2140345921384,298.75450442339593
58.0,151.1033851348028,359.3533246979153
58.0,162.8251258361228,359.6548759521011
58.0,165.88285772307685,139.43228804876702
58.0,171.7451113861808,185.63864782544636
58.0,173.77461432892184,124.729773618713
58.0,185.50267489125807,46.570101085006705
58.0,186.4462528816961,246.25490619435035
58.0,192.69888321885807,331.28300636761765
58.0,198.20563289952167,54.552049337662
58.0,200.1404430822606,70.42076033413339
58.0,220.576009776202,58.90102243358922
58.0,224.78283270761094,347.907939324121
58.0,233.32495642688465,130.05949347358418
58.0,233.6018110923278,147.78594400634898
