"frame","x [nm]","y [nm]"
1.0,11.513929574739688,90.09061883492883
1.0,18.682282634935046,62.184842455235
1.0,20.753410532421363,16.60225887201231
1.0,31.997015677099252,30.163091291441464
1.0,33.88258271760713,69.4369121964382
1.0,45.00187439445385,54.29371089921534
1.0,60.48446380199105,6.706856332991368
1.0,61.92139114431312,191.2049901380731
1.0,72.6057257254377,146.2100453914953
1.0,73.36873991943482,161.39605571675298
1.0,73.67819024323454,200.44064224623037
1.0,84.7503861362817,5.10288275036165
1.0,84.11201636346267,199.41696502087495
1.0,89.56361576245563,45.871243688665636
1.0,99.59790354238169,140.75524066134358
1.0,99.92925249407864,278.30191046049373
1.0,102.4536478960958,8.700786130850892
1.0,103.31155747126074,15.425850461080595
1.0,117.83194201549738,144.94777664508945
1.0,130.3368780716567,79.61125108278262
1.0,134.47193196485915,143.45619342614114
1.0,138.90691836247723,102.15064012203942
1.0,139.56500779531123,15.247775246612301
1.0,144.52907373523257,294.1800058593147
1.0,149.0038273284418,68.20480872638912
1.0,154.5303735792144,15.535221121654851
1.0,157.88027079644257,8.258184436990142
1.0,159.64554987151882,206.43220694646084
1.0,171.5693893150376,228.27782480101266
1.0,176.25412824549707,124.94346107101597
1.0,177.8066624168671,146.3561379409762
1.0,178.03541306866208,15.00040218117902
1.0,187.70250060488036,263.32292544227283
1.0,188.6569409880517,26.91440849169968
1.0,188.48953183287793,105.90952979903092
1.0,189.46540336142772,278.83228833236916
1.0,201.26267140549038,218.72496716182096
1.0,201.22877126524045,108.87634833674878
1.0,202.51726820371434,218.5417971021986
1.0,205.0260459105765,285.8847527945711
1.0,208.10248379151767,116.15394192287484
1.0,208.76418573542313,161.2551266574693
1.0,217.30041255069105,17.646135177357916
1.0,220.97514612330673,8.86864506465288
1.0,226.04993685104952,293.6246007416478
1.0,227.9942772173098,137.05274808777324
1.0,231.5823994193299,210.30786304647634
1.0,234.4736325721371,22.112875917375234
1.0,245.65466403907539,37.32097291266991
1.0,250.28520838567147,34.52561166438396
